path,bytes,sha256,kind,reason
tensor_core/results/verify_17251286/w4_tc4_v0/validation/056_bf16_d1024_n2048_norm1_normal.log,1599,29edbfdbae79c4195c8047709a12c5d8d4639c6eac92e3666736e3a157271d0e,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/057_bf16_d1024_n1_norm0_normal.log,1591,961121a67aee60b29416e5ab860f3fdb1cc3bd204b6fec5d531c3b6de9c80dde,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/058_bf16_d1024_n5_norm0_normal.log,1591,07904f00397d0b6806de2b74c12e9191a1f6be065e31dd27ce54f564631d1332,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/059_bf16_d1024_n2048_norm0_normal.log,1600,cff692f4189b4428f6873a8efd305c66cbfadbf2f07c4c87e6d087f5c9ff6570,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/060_fp16_d64_n5_norm1_zeros.log,1741,f121cd857201992929215cdf3155c57802ae6d33b6d88755e1ba16246a479cf7,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/061_fp16_d64_n5_norm1_constant.log,1741,4317be2dd7b7be79af629cf6bd847074b87e4f4acc4ac11aa57228e646d9fe84,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/062_fp16_d64_n5_norm1_alternating.log,1741,e16503716b1c92def1800b325982d634abd0b726ced752a5d0fe2ffbec9158b3,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/063_fp16_d64_n5_norm1_impulse.log,1741,0ea31f8cb56dc316e0a8236a8048a29ca6906745775c970888953067295bb290,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/064_fp16_d64_n5_norm1_uniform.log,1741,3b066e92fb488f1295b3a8ca96699a740b6229b314b5648aad08e8924c736ffb,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/065_fp16_d64_n5_norm1_outlier.log,1741,3e3bcaa28536f218f3c2a5f6654f615ccc33a1b5baed7982ce305d9f3cecb598,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/066_fp16_d64_n5_norm0_zeros.log,1742,ad8970c78b0191101a953a9deb9ffe4593956bd58e1952e2f7432bde26d9fcf9,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/067_fp16_d64_n5_norm0_constant.log,1742,32b58054a57aa9e4ec28bdef15e04f41b53abe0411990151926a4622530f8bfa,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/068_fp16_d64_n5_norm0_alternating.log,1742,42d83b9fad72c5e56e464db30970cef924c7e7f35ce46f5ba4ee1842cf3c88f0,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/069_fp16_d64_n5_norm0_impulse.log,1742,5ace8196c0abb010bdfc990cf5e6c31dddd3f0d0cc21180dbb60ecd6f86ce7c1,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/070_fp16_d64_n5_norm0_uniform.log,1742,ee9cf9747efc377ea36e26f676ce1eb5c03031f26a9f3294c250ac36c43d645d,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/071_fp16_d64_n5_norm0_outlier.log,1742,57c4a1a4443ee24f51b7929a6e468ab71085ffa6d39356a161762ec3f910fed0,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/072_fp16_d128_n5_norm1_zeros.log,1742,7fdfbf85616e50322d70d7ef741367976caf4bc201898029a9072d5dbc4998a5,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/073_fp16_d128_n5_norm1_constant.log,1742,a43146e4db12a8949762d61f05b6cbd5d6b80db097d65a8fe79fd381e7adfb77,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/074_fp16_d128_n5_norm1_alternating.log,1742,1a2f9c058fa1f001625f75b50b5c79b327212c8699f7dff3a529f33eea7b4f04,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/075_fp16_d128_n5_norm1_impulse.log,1742,4e0bc212e401dbfca9a40d3dd91f960c24ec42c470612b824ecf4ea6b6fe5dd4,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/076_fp16_d128_n5_norm1_uniform.log,1742,9959c709a622aaece62bcf040b9d2903fdec1fa3cdc2297b156942c6bf529d34,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/077_fp16_d128_n5_norm1_outlier.log,1742,4f111d442c11de193b321bb9acbd074fff3d02200ca2aed8a7c8506feb6156d8,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/078_fp16_d128_n5_norm0_zeros.log,1743,4e597b8f1d3ce25f3a42b30061dc6a72a19df7be4658d1f1f6b66f71748894b9,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/079_fp16_d128_n5_norm0_constant.log,1743,63ebe618caa7371ede7c8eaf5d522c2550e847c4c269a16edb9ce0aaa0b5be96,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/080_fp16_d128_n5_norm0_alternating.log,1743,9da5f936a42f084e3ef303fe9f7cb87d7730f61bba4ffd9a2c88ba5159d6e71f,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/081_fp16_d128_n5_norm0_impulse.log,1743,b2bb38c1064f877f6536b97caf48c8d9df4c966cd33b5101bc758d37060a240e,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/082_fp16_d128_n5_norm0_uniform.log,1743,ff0f544f31a661c6782a2000fa60f416f7e041193e1f16b68d604cb2d15896fa,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/083_fp16_d128_n5_norm0_outlier.log,1743,c4bf86fe1975086d221871aae7f1251255d75c2cf6c684f7f275a39c57acec70,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/084_fp16_d256_n5_norm1_zeros.log,1743,d4038e70b2e1737becb3c5b403b303199a04ac401fd9553254313e010b9e4783,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/085_fp16_d256_n5_norm1_constant.log,1743,d1fb7a20f466ab872148f675c7a565daacfe0741b1b8a83ec0ebf8b3db79f567,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/086_fp16_d256_n5_norm1_alternating.log,1743,422effaef0fd22d219fd89dd4130283dae58212d35b14b50bdecf56def2c52ff,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/087_fp16_d256_n5_norm1_impulse.log,1743,ced4937d86b6d4404dd2fb659d9810ee148d8feaa2faea5e4f7ac78e8ea90fbd,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/088_fp16_d256_n5_norm1_uniform.log,1743,1191deb82cdf72383d2b460dfc84d8bd845540644e4b758329742df89a0bac53,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/089_fp16_d256_n5_norm1_outlier.log,1743,f84f039f3690969e7930b6ed256fbf2c86f55f5960bcc86b932928897c84ceea,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/090_fp16_d256_n5_norm0_zeros.log,1744,8fe225ebc70a529a4170ec62d158054a431cfa8305772d135ee33bf8f66aa30d,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/091_fp16_d256_n5_norm0_constant.log,1744,4988dad238377da1f91ab630deb74827c059c573c793c072de0ca68465f8c739,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/092_fp16_d256_n5_norm0_alternating.log,1744,52cd437c8cf02132e0d53e40769592be2f3a44cae0518ad1d13e3ed275452fe0,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/093_fp16_d256_n5_norm0_impulse.log,1744,48592baafea0b2c2454ecdc0081a87ca140d474ecc780e33da310465bb8581ea,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/094_fp16_d256_n5_norm0_uniform.log,1744,7016d5b0ca82864d4e1a10c5f629d5d27fdaa0d2a5c2fa2632ddb8a818fa4946,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/095_fp16_d256_n5_norm0_outlier.log,1744,09229ee8663f166705206aa79101d34b5ce6c8b7239f287e1fe09bf90fa30201,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/096_bf16_d64_n5_norm1_zeros.log,1741,35f856549ce6c913c1faf1151b7c47fe171307958644ba123dae11b8a8ab303b,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/097_bf16_d64_n5_norm1_constant.log,1741,d90ffb1bea886b2030d79a755dac99325e53766353624e74fcb9570ea501593e,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/098_bf16_d64_n5_norm1_alternating.log,1741,7c98b34396dfcb862f69511ef8eee2af1f3eec4d08eda1c5027b89f526dadacc,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/099_bf16_d64_n5_norm1_impulse.log,1741,637e97da3a77ac4d0868c7bbf8e8586cb36b86d350980072d8856420b702de67,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/100_bf16_d64_n5_norm1_uniform.log,1741,8c97dace84c7d68dfe97546a467e7b93e8452424aac12130c721c17d15355a05,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/101_bf16_d64_n5_norm1_outlier.log,1741,d3cfb4104bbca6804770ee19f06a5b751d9dad41a148a80699365bcff6cce820,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/102_bf16_d64_n5_norm0_zeros.log,1742,9772a79e85b5043cd5ef2b676b8f30b0ea52474f71840f6fd9aa2965f9062050,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/103_bf16_d64_n5_norm0_constant.log,1742,4fe43e1629c136f6537680c1c534d586c4988deacfea5108acad1db0d0ecb682,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/104_bf16_d64_n5_norm0_alternating.log,1742,2b626b4d7879eee4d7ce2149a53e160bbe8a0a167e9d352c4eaaa693f8211e84,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/105_bf16_d64_n5_norm0_impulse.log,1742,66402329000b431d7c8b244abaa5e498bef01e7a2c7746ed8721c62f68864257,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/106_bf16_d64_n5_norm0_uniform.log,1742,c4c688b07da59fc8f619ca6565a268924f9598ca2c9c71c3d4ef92bfd119a283,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/107_bf16_d64_n5_norm0_outlier.log,1742,6eb09610b84d5990c59b09036d2731e585a79a845495f0a07de174fdf01c2780,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/108_bf16_d128_n5_norm1_zeros.log,1742,b32a224157abc60f118baa48909352c31e52ffadd806d461e250337c6d44b695,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/109_bf16_d128_n5_norm1_constant.log,1742,7a34831f31f4671c12cdec9a0f776e3a08f03e21b1deebbf31bec5140818b7a9,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/110_bf16_d128_n5_norm1_alternating.log,1742,7e7f3f153d81a0b30ed8754f3682b300907658a7af34fae257225c331f17c87d,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/111_bf16_d128_n5_norm1_impulse.log,1742,25bdb27c77d8b7fc3c18046bd7f65ce7b5c2fa1df27e342b9759f2d8debfe9e8,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/112_bf16_d128_n5_norm1_uniform.log,1742,2f8c703ea37a9b430d688592426ecff12df5f9234d4f6650d8c018ddc6cbd637,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/113_bf16_d128_n5_norm1_outlier.log,1742,79792823163d0d4a1aa6ac4e3b756e54e926151115bee7dccf931f00f5a1f13a,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/114_bf16_d128_n5_norm0_zeros.log,1743,aa729ac95cb43ed7b228f4b82f0a3b39ab19e25e0a5c287aa69e9aa5756c72cd,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/115_bf16_d128_n5_norm0_constant.log,1743,1fe4d4fdf022dae0fe750c0cd3c7353b783af368ddb9d3044309a0181e820a6a,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/116_bf16_d128_n5_norm0_alternating.log,1743,c02de945417dfbe9ed2b723c8f670199648b9ea802990dc09c2c735d43aefc04,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/117_bf16_d128_n5_norm0_impulse.log,1743,2aac1d084a2cb136480c6eba60df9883a05a104ae0e21a81bd8ad172bfc34149,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/118_bf16_d128_n5_norm0_uniform.log,1743,a02b92fd6537bbf7067d4b590b51c7f5b57ba39fdabc6a6cdce4f48120b44bc0,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/119_bf16_d128_n5_norm0_outlier.log,1743,2550e0388571c1b335deceb5f67b2d55b5f13cfe7ce2779044e6c7ddf947ec0d,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/120_bf16_d256_n5_norm1_zeros.log,1743,b5624afaa44a398c3c3e17f85d75d2ef516f462853320f1faaf7b8d467f86de6,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/121_bf16_d256_n5_norm1_constant.log,1743,d53aabb3b9392b64d995075545e9b1246a1d523f2a8145e4c48fc42318c9dcb3,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/122_bf16_d256_n5_norm1_alternating.log,1743,b3d97e8c1c5d5ab9d9fb410907f8dc6019b9ffdfefc6fc9f113e1f2ac2dc1440,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/123_bf16_d256_n5_norm1_impulse.log,1743,0d0c1eeabc4bf8660ace27d5e852d1c7576f13447a1215b65e32e595ca753992,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/124_bf16_d256_n5_norm1_uniform.log,1743,523ce62aa8843e8ce708c4758bd2cb5cf7e1f1485d873967f5f7247792e8ace3,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/125_bf16_d256_n5_norm1_outlier.log,1743,d8ed4438c747a0dacc541d0d0d2217e1fac073aecbc48c1fab8f31a23c302d59,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/126_bf16_d256_n5_norm0_zeros.log,1744,7f23a5e6c9779c7b131730c0f3b02ab0de48c8d73677b65bedfcba52cf88ceb3,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/127_bf16_d256_n5_norm0_constant.log,1744,9f66890758a50e7566c8bb6b362fd97f324851ca443edbdbe194a90af6076740,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/128_bf16_d256_n5_norm0_alternating.log,1744,b30f3ede9d3ba5a6408cec82901a69c5ace42bd5beed9f69810b69b0dc76c5da,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/129_bf16_d256_n5_norm0_impulse.log,1744,abe1316c2161590195e1265654bf5b3adb2e732988f54eb6b30704bda56d937b,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/130_bf16_d256_n5_norm0_uniform.log,1744,7059fad134316de186cab9de355de069155a6d3f355ba2cbd615414e29c4288f,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/131_bf16_d256_n5_norm0_outlier.log,1744,74faf8066266d23276e8d6fb09654e53aef365b303508d5f5b134e8856e33b3c,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v0/validation/failures,75,7d015ed57a3e52c9fc5bc71e426e6e0883fe497df9a9f672f77821b426800fb6,symlink,raw failure samples (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/000_fp16_d64_n1_norm1_normal.log,1740,74759f93ae417e6fa818167d9a49d9a42090e833a4253f11f21fc35eca20a064,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/001_fp16_d64_n5_norm1_normal.log,1741,b3e46a6d09c4c277ee51edc563b5544c0b192cc933eca30adcc190794715c448,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/002_fp16_d64_n2048_norm1_normal.log,1750,34f578b08d8a4d63fecd2f4295be763b706d19d1c7e57c5d357f8082e8edab44,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/003_fp16_d64_n1_norm0_normal.log,1741,63d2dc3988819567171389debcd3e0d20100b7c6ca7acee81ab622744816babe,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/004_fp16_d64_n5_norm0_normal.log,1742,b4333cfab233c35cb60c93b6d6f1de586831a7b07d90b66bbef06c01c6e3ee03,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/005_fp16_d64_n2048_norm0_normal.log,1751,24cb949c5b5bae8adc1bbe165c773a19d5d69995acab625adc18d9133fd19bba,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/006_fp16_d128_n1_norm1_normal.log,1742,7028803c6158d49c074afe3389c880b562beddcfd2de2fa6f71cd2d9234c0cd8,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/007_fp16_d128_n5_norm1_normal.log,1742,4e971f6810a696efe54a6a369019693612d4aba5be1d0145c0ccf91c219bc787,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/008_fp16_d128_n2048_norm1_normal.log,1751,cc06a57b5c7bbd41716fb858e01c6a37e7dae6a8cb0e5f74f6d4b6c0b9f266ba,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/009_fp16_d128_n1_norm0_normal.log,1743,eed076478409ae13f5ff0ef737a452056b8a0ad5b427d9acf966b17aa740b540,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/010_fp16_d128_n5_norm0_normal.log,1743,75050607fa5826c7c99eb7ac4ac43d2301d71e5a4f9302af706f8237e00e8d7d,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/011_fp16_d128_n2048_norm0_normal.log,1752,a121e0682002036a9abe7c1c4ac2155e89260eac351fb89171ab0e684a3e2423,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/012_fp16_d256_n1_norm1_normal.log,1742,228aba9789233be9c416cb69ca51086b43e72ef4c3689be17be650ab1b0d9183,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/013_fp16_d256_n5_norm1_normal.log,1743,c4ccd4c45f633232b3527b5afcca524140c539f406ee5819570370b34fa7f198,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/014_fp16_d256_n2048_norm1_normal.log,1751,f46ed2479655f791399b033992bca1abe3cab0b86a35ac814390055e3b566c9c,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/015_fp16_d256_n1_norm0_normal.log,1743,51ecba4793897755626a60a1755c7880e8b9bdc37faf45d3c49f09ad4d75d8c8,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/016_fp16_d256_n5_norm0_normal.log,1744,99cd952e2b1b647ee3d0cd1eb8161a3a8a3023bd2ac4662de675934799208da8,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/017_fp16_d256_n2048_norm0_normal.log,1752,226596a272fc5cd2c413f27b37c8669c650394f37d826a67aa602cc315a8ab36,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/018_fp16_d512_n1_norm1_normal.log,1588,2e0b68176d4aeeaafe7e18d458645fce64079d25350efcd4705df8b3421be489,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/019_fp16_d512_n5_norm1_normal.log,1589,faf7f1abb9b043bb7605eb437db5b5fc8bda69814dcae0861d309b6c62835a94,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/020_fp16_d512_n2048_norm1_normal.log,1598,1699d4bfd118e393bc4d3ee2826089c0333ea0a08d0b30baf1628b355834b21a,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/021_fp16_d512_n1_norm0_normal.log,1589,9d0b41ac568d368babb6bf22ba7be51457ad7d92c5f973ddbaa5d0402f745695,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/022_fp16_d512_n5_norm0_normal.log,1590,72f510e513faf1b887f1db2e86589a49038fe445eef715cb1cc2366a87d52160,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/023_fp16_d512_n2048_norm0_normal.log,1599,d48023962afd2c0cbef169ca46881dd1083bf51b73a6275bb1085a711e42de9d,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/024_fp16_d1024_n1_norm1_normal.log,1590,fbb927ddf6b35e08581756ac87bb56c2c2408a5f661d76ebbc1f55ffcfc391fe,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/025_fp16_d1024_n5_norm1_normal.log,1590,735ac7430b84cc2237f46597df9ee750cb0973d39927c6c3b31fab1e83cc4ef8,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/026_fp16_d1024_n2048_norm1_normal.log,1599,e80145d8a18feed85f42dc9425ceb3dcbf1ecbb5356082a9f66ed56d505655a5,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/027_fp16_d1024_n1_norm0_normal.log,1591,8c8ebb1ee7ef13f7899a15eae820cc57998dcaa15f44ae78538c39db6ca0eb2c,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/028_fp16_d1024_n5_norm0_normal.log,1591,321d3d333aa4abe75087b7aa4b9c0c6b6f1667d79ac5aa53ae3c7c13ade2bafa,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/029_fp16_d1024_n2048_norm0_normal.log,1600,65696d1ae8ade6c809d28c9d123b65cfd008f3c65873651d2f1add38aa7fdfaf,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/030_bf16_d64_n1_norm1_normal.log,1740,4e38c9efd505fd1861fea2354950b1e63ff42edfd8a8415ad65b7bfb27926737,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/031_bf16_d64_n5_norm1_normal.log,1741,690290520051f3f0d120421b9a48462695c0189f229aa742bd9015c86f380f04,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/032_bf16_d64_n2048_norm1_normal.log,1750,e4704058e8b76a9344850e25261c473588432841a0b635d4a8290f8e10816a4d,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/033_bf16_d64_n1_norm0_normal.log,1741,366279d84fd95baa41d21a4bfa395ff15437ad3ff272ef28511b737a623fefa3,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/034_bf16_d64_n5_norm0_normal.log,1742,a4311dbd3a6b43f544ef6f9043be3717ee250ee3c51bfbe283695093bb268624,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/035_bf16_d64_n2048_norm0_normal.log,1751,fd782814aec94e5176e26f1400baee5b4e05529664583541eb041e9ba73e4c2b,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/036_bf16_d128_n1_norm1_normal.log,1742,743ee1dfa5247dddc909b7ecd348ca6ce356948ae6611f6eea93136bf7f0dad5,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/037_bf16_d128_n5_norm1_normal.log,1742,93ce513b07cb04e9748bffa56503311209ce56d6cde9eee283e913ffd9181dc6,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/038_bf16_d128_n2048_norm1_normal.log,1751,afae8b2ffb7792bd0399cf7631c375c3802bc3e94b24cbf176832a507fe65929,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/039_bf16_d128_n1_norm0_normal.log,1743,51642f5629a763c01f92774a68e18fbf134d83ccc6c4fd840565be25b8a5da71,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/040_bf16_d128_n5_norm0_normal.log,1743,f0be80ed3e6d97d15149f6de399f2a0e6dd7476ace0a29a87d5aeb46021dae9a,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/041_bf16_d128_n2048_norm0_normal.log,1752,0f9962c0e6da77cab2e89af1e255f11f1888528e106bcad62a0f61c81e34d796,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/042_bf16_d256_n1_norm1_normal.log,1742,9462bd443dc8dd2040d5fa71b33f0bd1acc9a18642f58f65ee3ab108717d4bb1,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/043_bf16_d256_n5_norm1_normal.log,1743,fabf4f32a3b8dab107a8e5cebbbc150cd63ca1ce6788a3fdc3fc864ecd5089ab,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/044_bf16_d256_n2048_norm1_normal.log,1749,53dd42041aa73305f6d0c986d60103fdf8098a4fa685a7b7b2c6bf6314c19563,file,per-case validation log (validation CSV retained)
tensor_core/results/verify_17251286/w4_tc4_v1/validation/045_bf16_d256_n1_norm0_normal.log,1743,7de9d1c50e4fccc144d5fe5326f72a7c30dce9ad9eb99a4bc6d344f317e2bab1,file,per-case validation log (validation CSV retained)
